Unnamed: 0.1,Unnamed: 0,KEY,ID,Day_GMS,Date_GMS,Day_Type,ID_Trip_Days,Type_Trip_OD,Area_O,Area_D,Code_INSEE_O,Code_INSEE_D,Zone_O,Zone_D,Date_O,Time_O,Date_D,Time_D,Duration,Purpose_O,Purpose_D,Main_Mode,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Weight_Day
9120,9120,46_0909-vendredi-44883-3,46_0909,Friday,2022-11-18,Normal,3,Internal,PARIS-3E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75103,75112,PARIS,PARIS,2022-11-18,18:16:00,2022-11-18,18:46:00,30.0,PURCHASE,RETURN_HOME,SUBWAY,SUBWAY,TRAMWAY,,,,276.88132944
9121,9121,46_0909-samedi-44884-1,46_0909,Saturday,2022-11-19,Normal,1,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-3E-ARRONDISSEMENT,75112,75103,PARIS,PARIS,2022-11-19,15:12:00,2022-11-19,15:45:00,33.0,DEPART_HOME,LEISURE,SUBWAY,SUBWAY,,,,,299.34573653
9122,9122,46_0909-samedi-44884-2,46_0909,Saturday,2022-11-19,Normal,2,Internal,PARIS-3E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75103,75112,PARIS,PARIS,2022-11-19,19:40:00,2022-11-19,20:09:00,29.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,299.34573653
9123,9123,46_0909-dimanche-44885-1,46_0909,Sunday,2022-11-20,Normal,1,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75112,75120,PARIS,PARIS,2022-11-20,17:00:00,2022-11-20,17:12:00,12.0,DEPART_HOME,LEISURE,WALKING,WALKING,,,,,295.95845762
9124,9124,46_0909-dimanche-44885-2,46_0909,Sunday,2022-11-20,Normal,2,Internal,PARIS-20E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75120,75112,PARIS,PARIS,2022-11-20,19:25:00,2022-11-20,19:37:00,12.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,295.95845762
9353,9353,46_0924-lundi-44879-1,46_0924,Monday,2022-11-14,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-14,09:43:00,2022-11-14,09:52:00,9.0,DEPART_HOME,LEISURE,TRAMWAY,TRAMWAY,BUS,,,,767.43833476
9354,9354,46_0924-lundi-44879-2,46_0924,Monday,2022-11-14,Normal,2,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-14,10:34:00,2022-11-14,11:19:00,45.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,767.43833476
9355,9355,46_0924-lundi-44879-3,46_0924,Monday,2022-11-14,Normal,3,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-14,12:20:00,2022-11-14,12:28:00,8.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,767.43833476
9356,9356,46_0924-lundi-44879-4,46_0924,Monday,2022-11-14,Normal,4,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-14,12:35:00,2022-11-14,12:44:00,9.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,767.43833476
9357,9357,46_0924-lundi-44879-5,46_0924,Monday,2022-11-14,Normal,5,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75113,75111,PARIS,PARIS,2022-11-14,18:00:00,2022-11-14,18:32:00,32.0,DEPART_HOME,OTHER,SUBWAY,SUBWAY,,,,,767.43833476
9358,9358,46_0924-lundi-44879-6,46_0924,Monday,2022-11-14,Normal,6,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75111,75113,PARIS,PARIS,2022-11-15,00:16:00,2022-11-15,00:48:00,32.0,OTHER,RETURN_HOME,SUBWAY,SUBWAY,,,,,767.43833476
9359,9359,46_0924-mardi-44880-1,46_0924,Tuesday,2022-11-15,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-15,09:36:00,2022-11-15,09:56:00,20.0,DEPART_HOME,HEALTH,TRAMWAY,TRAMWAY,BUS,,,,778.10501148
9360,9360,46_0924-mardi-44880-2,46_0924,Tuesday,2022-11-15,Normal,2,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-15,10:33:00,2022-11-15,10:49:00,16.0,HEALTH,PURCHASE,BUS,BUS,,,,,778.10501148
9361,9361,46_0924-mardi-44880-3,46_0924,Tuesday,2022-11-15,Normal,3,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-15,11:34:00,2022-11-15,11:43:00,9.0,PURCHASE,RETURN_HOME,TRAMWAY,BUS,TRAMWAY,,,,778.10501148
9362,9362,46_0924-mardi-44880-4,46_0924,Tuesday,2022-11-15,Normal,4,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-15,15:54:00,2022-11-15,16:04:00,10.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,778.10501148
9363,9363,46_0924-mardi-44880-5,46_0924,Tuesday,2022-11-15,Normal,5,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-15,16:10:00,2022-11-15,16:20:00,10.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,778.10501148
9364,9364,46_0924-mercredi-44881-1,46_0924,Wednesday,2022-11-16,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,CLICHY,75113,92024,PARIS,IS,2022-11-16,11:00:00,2022-11-16,11:43:00,43.0,DEPART_HOME,OTHER,SUBWAY,SUBWAY,,,,,734.06996479
9365,9365,46_0924-mercredi-44881-2,46_0924,Wednesday,2022-11-16,Normal,2,Internal,CLICHY,PARIS-13E-ARRONDISSEMENT,92024,75113,IS,PARIS,2022-11-16,14:18:00,2022-11-16,15:04:00,46.0,OTHER,RETURN_HOME,SUBWAY,SUBWAY,,,,,734.06996479
9366,9366,46_0924-mercredi-44881-3,46_0924,Wednesday,2022-11-16,Normal,3,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-16,15:30:00,2022-11-16,15:40:00,10.0,DEPART_HOME,PURCHASE,BUS,BUS,,,,,734.06996479
9367,9367,46_0924-mercredi-44881-4,46_0924,Wednesday,2022-11-16,Normal,4,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-16,16:30:00,2022-11-16,16:40:00,10.0,PURCHASE,RETURN_HOME,BUS,BUS,,,,,734.06996479
9368,9368,46_0924-jeudi-44882-1,46_0924,Thursday,2022-11-17,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-17,11:37:00,2022-11-17,11:47:00,10.0,DEPART_HOME,LEISURE,WALKING,WALKING,,,,,748.04987783
9369,9369,46_0924-jeudi-44882-2,46_0924,Thursday,2022-11-17,Normal,2,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-17,13:03:00,2022-11-17,13:13:00,10.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,748.04987783
9370,9370,46_0924-jeudi-44882-3,46_0924,Thursday,2022-11-17,Normal,3,Internal,PARIS-13E-ARRONDISSEMENT,LE KREMLIN-BICETRE,75113,94043,PARIS,IS,2022-11-17,15:35:00,2022-11-17,15:45:00,10.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,748.04987783
9371,9371,46_0924-jeudi-44882-4,46_0924,Thursday,2022-11-17,Normal,4,Internal,LE KREMLIN-BICETRE,PARIS-13E-ARRONDISSEMENT,94043,75113,IS,PARIS,2022-11-17,16:30:00,2022-11-17,16:40:00,10.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,748.04987783
9372,9372,46_0924-jeudi-44882-5,46_0924,Thursday,2022-11-17,Normal,5,Internal,PARIS-13E-ARRONDISSEMENT,IVRY-SUR-SEINE,75113,94041,PARIS,IS,2022-11-17,18:45:00,2022-11-17,18:55:00,10.0,DEPART_HOME,LEISURE,SUBWAY,SUBWAY,,,,,748.04987783
9373,9373,46_0924-jeudi-44882-6,46_0924,Thursday,2022-11-17,Normal,6,Internal,IVRY-SUR-SEINE,PARIS-13E-ARRONDISSEMENT,94041,75113,IS,PARIS,2022-11-17,22:38:00,2022-11-17,22:46:00,8.0,LEISURE,RETURN_HOME,PRIV_CAR_PASSENGER,PRIV_CAR_PASSENGER,,,,,748.04987783
9374,9374,46_0924-vendredi-44883-1,46_0924,Friday,2022-11-18,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75113,75111,PARIS,PARIS,2022-11-18,11:45:00,2022-11-18,12:10:00,25.0,DEPART_HOME,LEISURE,SUBWAY,SUBWAY,,,,,749.79651205
9375,9375,46_0924-vendredi-44883-2,46_0924,Friday,2022-11-18,Normal,2,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75111,75113,PARIS,PARIS,2022-11-18,17:25:00,2022-11-18,17:50:00,25.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,749.79651205
9376,9376,46_0924-samedi-44884-1,46_0924,Saturday,2022-11-19,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-19,09:58:00,2022-11-19,10:05:00,7.0,DEPART_HOME,PURCHASE,BUS,BUS,,,,,1018.0278812
9377,9377,46_0924-samedi-44884-2,46_0924,Saturday,2022-11-19,Normal,2,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-19,10:15:00,2022-11-19,10:31:00,16.0,PURCHASE,LEISURE,WALKING,WALKING,,,,,1018.0278812
9378,9378,46_0924-samedi-44884-3,46_0924,Saturday,2022-11-19,Normal,3,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-19,10:46:00,2022-11-19,10:56:00,10.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,1018.0278812
9379,9379,46_0924-samedi-44884-4,46_0924,Saturday,2022-11-19,Normal,4,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-19,15:10:00,2022-11-19,15:35:00,25.0,DEPART_HOME,LEISURE,WALKING,WALKING,,,,,1018.0278812
9380,9380,46_0924-samedi-44884-5,46_0924,Saturday,2022-11-19,Normal,5,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-19,18:22:00,2022-11-19,18:33:00,11.0,LEISURE,RETURN_HOME,BUS,BUS,,,,,1018.0278812
9381,9381,46_0924-dimanche-44885-1,46_0924,Sunday,2022-11-20,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-20,09:00:00,2022-11-20,09:10:00,10.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,965.64933316
9382,9382,46_0924-dimanche-44885-2,46_0924,Sunday,2022-11-20,Normal,2,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2022-11-20,09:15:00,2022-11-20,09:25:00,10.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,965.64933316
9383,9383,46_0924-dimanche-44885-3,46_0924,Sunday,2022-11-20,Normal,3,Internal,PARIS-13E-ARRONDISSEMENT,CLICHY,75113,92024,PARIS,IS,2022-11-20,12:00:00,2022-11-20,12:45:00,45.0,DEPART_HOME,ACCOM,SUBWAY,SUBWAY,,,,,965.64933316
9384,9384,46_0924-dimanche-44885-4,46_0924,Sunday,2022-11-20,Normal,4,Internal,CLICHY,PARIS-18E-ARRONDISSEMENT,92024,75118,IS,PARIS,2022-11-20,13:00:00,2022-11-20,13:22:00,22.0,ACCOM,LEISURE,TRAMWAY,TRAMWAY,BUS,,,,965.64933316
9385,9385,46_0924-dimanche-44885-5,46_0924,Sunday,2022-11-20,Normal,5,Internal,PARIS-18E-ARRONDISSEMENT,CLICHY,75118,92024,PARIS,IS,2022-11-20,16:33:00,2022-11-20,16:54:00,21.0,LEISURE,ACCOM,TRAMWAY,BUS,TRAMWAY,,,,965.64933316
9386,9386,46_0924-dimanche-44885-6,46_0924,Sunday,2022-11-20,Normal,6,Internal,CLICHY,PARIS-13E-ARRONDISSEMENT,92024,75113,IS,PARIS,2022-11-20,17:30:00,2022-11-20,18:15:00,45.0,ACCOM,RETURN_HOME,TRAMWAY,TRAMWAY,BUS,,,,965.64933316
9483,9483,46_0930-mardi-44880-1,46_0930,Tuesday,2022-11-15,Normal,1,Internal,PARIS-18E-ARRONDISSEMENT,PARIS-18E-ARRONDISSEMENT,75118,75118,PARIS,PARIS,2022-11-15,09:30:00,2022-11-15,09:40:00,10.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,196.42569691
9484,9484,46_0930-mardi-44880-2,46_0930,Tuesday,2022-11-15,Normal,2,Internal,PARIS-18E-ARRONDISSEMENT,PARIS-19E-ARRONDISSEMENT,75118,75119,PARIS,PARIS,2022-11-15,18:52:00,2022-11-15,19:28:00,36.0,WORK,LEISURE,SUBWAY,SUBWAY,,,,,196.42569691
9485,9485,46_0930-mardi-44880-3,46_0930,Tuesday,2022-11-15,Normal,3,Internal,PARIS-19E-ARRONDISSEMENT,PARIS-19E-ARRONDISSEMENT,75119,75119,PARIS,PARIS,2022-11-15,21:50:00,2022-11-15,21:55:00,5.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,196.42569691
9486,9486,46_0930-mercredi-44881-1,46_0930,Wednesday,2022-11-16,Normal,1,Internal,PARIS-19E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75119,75101,PARIS,PARIS,2022-11-16,18:55:00,2022-11-16,19:10:00,15.0,DEPART_HOME,PURCHASE,SUBWAY,SUBWAY,,,,,187.13220179
9487,9487,46_0930-mercredi-44881-2,46_0930,Wednesday,2022-11-16,Normal,2,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-18E-ARRONDISSEMENT,75101,75118,PARIS,PARIS,2022-11-16,19:20:00,2022-11-16,19:45:00,25.0,PURCHASE,LEISURE,SUBWAY,SUBWAY,,,,,187.13220179
9488,9488,46_0930-mercredi-44881-3,46_0930,Wednesday,2022-11-16,Normal,3,Internal,PARIS-18E-ARRONDISSEMENT,PARIS-19E-ARRONDISSEMENT,75118,75119,PARIS,PARIS,2022-11-16,22:39:00,2022-11-16,22:59:00,20.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,187.13220179
9489,9489,46_0930-jeudi-44882-1,46_0930,Thursday,2022-11-17,Normal,1,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-18E-ARRONDISSEMENT,75110,75118,PARIS,PARIS,2022-11-17,09:30:00,2022-11-17,09:44:00,14.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,190.11981372
9490,9490,46_0930-jeudi-44882-2,46_0930,Thursday,2022-11-17,Normal,2,Internal,PARIS-18E-ARRONDISSEMENT,PARIS-18E-ARRONDISSEMENT,75118,75118,PARIS,PARIS,2022-11-17,19:29:00,2022-11-17,19:45:00,16.0,WORK,RETURN_HOME,SUBWAY,SUBWAY,,,,,190.11981372
9491,9491,46_0930-vendredi-44883-1,46_0930,Friday,2022-11-18,Normal,1,Internal,PARIS-19E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75119,75110,PARIS,PARIS,2022-11-18,11:56:00,2022-11-18,12:05:00,9.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,190.4906228
9492,9492,46_0930-vendredi-44883-2,46_0930,Friday,2022-11-18,Normal,2,Outgoing,PARIS-10E-ARRONDISSEMENT,ANNECY,75110,74010,PARIS,,2022-11-18,12:10:00,2022-11-18,18:00:00,350.0,PURCHASE,OTHER,TRAIN_EXPRESS,SUBWAY,SUBWAY,TRAIN_EXPRESS,,,190.4906228
9493,9493,46_0930-samedi-44884-PDD,46_0930,Saturday,2022-11-19,Normal,No_Trip,,,,,,,,,,,,,,,,,,,,,241.64489045
9494,9494,46_0930-dimanche-44885-PDD,46_0930,Sunday,2022-11-20,Normal,No_Trip,,,,,,,,,,,,,,,,,,,,,232.48433407
9495,9495,46_0930-lundi-44886-PDD,46_0930,Monday,2022-11-21,Normal,No_Trip,,,,,,,,,,,,,,,,,,,,,194.20576395
9802,9802,46_0946-lundi-44879-1,46_0946,Monday,2022-11-14,Normal,1,Internal,CLICHY,CLICHY,92024,92024,IS,IS,2022-11-14,19:00:00,2022-11-14,19:07:00,7.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,234.93760717
9803,9803,46_0946-lundi-44879-2,46_0946,Monday,2022-11-14,Normal,2,Internal,CLICHY,CLICHY,92024,92024,IS,IS,2022-11-14,19:10:00,2022-11-14,19:17:00,7.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,234.93760717
9804,9804,46_0946-mardi-44880-1,46_0946,Tuesday,2022-11-15,Normal,1,Internal,CLICHY,PARIS-4E-ARRONDISSEMENT,92024,75104,IS,PARIS,2022-11-15,08:12:00,2022-11-15,08:42:00,30.0,DEPART_HOME,BUSINESS,SUBWAY,SUBWAY,,,,,231.0602466
9805,9805,46_0946-mardi-44880-2,46_0946,Tuesday,2022-11-15,Normal,2,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75104,75101,PARIS,PARIS,2022-11-15,09:32:00,2022-11-15,09:46:00,14.0,BUSINESS,WORK,SUBWAY,SUBWAY,,,,,231.0602466
9806,9806,46_0946-mardi-44880-3,46_0946,Tuesday,2022-11-15,Normal,3,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-2E-ARRONDISSEMENT,75101,75102,PARIS,PARIS,2022-11-15,12:55:00,2022-11-15,13:08:00,13.0,WORK,PURCHASE,SUBWAY,SUBWAY,,,,,231.0602466
9807,9807,46_0946-mardi-44880-4,46_0946,Tuesday,2022-11-15,Normal,4,Internal,PARIS-2E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75102,75101,PARIS,PARIS,2022-11-15,13:11:00,2022-11-15,13:23:00,12.0,PURCHASE,WORK,SUBWAY,SUBWAY,,,,,231.0602466
9808,9808,46_0946-mardi-44880-5,46_0946,Tuesday,2022-11-15,Normal,5,Internal,PARIS-1ER-ARRONDISSEMENT,CLICHY,75101,92024,PARIS,IS,2022-11-15,15:46:00,2022-11-15,16:26:00,40.0,WORK,RETURN_HOME,SUBWAY,SUBWAY,,,,,231.0602466
9809,9809,46_0946-mercredi-44881-1,46_0946,Wednesday,2022-11-16,Normal,1,Internal,CLICHY,PARIS-4E-ARRONDISSEMENT,92024,75104,IS,PARIS,2022-11-16,08:32:00,2022-11-16,09:05:00,33.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,229.58465758
9810,9810,46_0946-mercredi-44881-2,46_0946,Wednesday,2022-11-16,Normal,2,Internal,PARIS-4E-ARRONDISSEMENT,CLICHY,75104,92024,PARIS,IS,2022-11-16,18:55:00,2022-11-16,19:27:00,32.0,WORK,RETURN_HOME,SUBWAY,SUBWAY,,,,,229.58465758
9811,9811,46_0946-jeudi-44882-1,46_0946,Thursday,2022-11-17,Normal,1,Internal,CLICHY,PARIS-4E-ARRONDISSEMENT,92024,75104,IS,PARIS,2022-11-17,08:32:00,2022-11-17,09:05:00,33.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,227.13806044
9812,9812,46_0946-jeudi-44882-2,46_0946,Thursday,2022-11-17,Normal,2,Internal,PARIS-4E-ARRONDISSEMENT,CLICHY,75104,92024,PARIS,IS,2022-11-17,18:53:00,2022-11-17,19:27:00,34.0,WORK,RETURN_HOME,SUBWAY,SUBWAY,,,,,227.13806044
9813,9813,46_0946-vendredi-44883-1,46_0946,Friday,2022-11-18,Normal,1,Internal,CLICHY,PARIS-4E-ARRONDISSEMENT,92024,75104,IS,PARIS,2022-11-18,08:32:00,2022-11-18,09:05:00,33.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,230.91055666
9814,9814,46_0946-vendredi-44883-2,46_0946,Friday,2022-11-18,Normal,2,Internal,PARIS-4E-ARRONDISSEMENT,CLICHY,75104,92024,PARIS,IS,2022-11-18,18:53:00,2022-11-18,19:27:00,34.0,WORK,RETURN_HOME,SUBWAY,SUBWAY,,,,,230.91055666
9815,9815,46_0946-samedi-44884-PDD,46_0946,Saturday,2022-11-19,Normal,No_Trip,,,,,,,,,,,,,,,,,,,,,253.7658028
9816,9816,46_0946-dimanche-44885-PDD,46_0946,Sunday,2022-11-20,Normal,No_Trip,,,,,,,,,,,,,,,,,,,,,271.05323586
9863,9863,46_0949-mardi-44880-1,46_0949,Tuesday,2022-11-15,Normal,1,Internal,PARIS-20E-ARRONDISSEMENT,LE KREMLIN-BICETRE,75120,94043,PARIS,IS,2022-11-15,08:24:00,2022-11-15,08:57:00,33.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,424.24217735
9864,9864,46_0949-mardi-44880-2,46_0949,Tuesday,2022-11-15,Normal,2,Internal,LE KREMLIN-BICETRE,PARIS-9E-ARRONDISSEMENT,94043,75109,IS,PARIS,2022-11-15,18:00:00,2022-11-15,18:45:00,45.0,WORK,LEISURE,SUBWAY,SUBWAY,,,,,424.24217735
9865,9865,46_0949-mardi-44880-3,46_0949,Tuesday,2022-11-15,Normal,3,Internal,PARIS-9E-ARRONDISSEMENT,LE KREMLIN-BICETRE,75109,94043,PARIS,IS,2022-11-15,21:45:00,2022-11-15,22:30:00,45.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,424.24217735
9866,9866,46_0949-mercredi-44881-1,46_0949,Wednesday,2022-11-16,Normal,1,Internal,PARIS-20E-ARRONDISSEMENT,LE KREMLIN-BICETRE,75120,94043,PARIS,IS,2022-11-16,08:33:00,2022-11-16,09:08:00,35.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,419.71956497
9867,9867,46_0949-mercredi-44881-2,46_0949,Wednesday,2022-11-16,Normal,2,Internal,LE KREMLIN-BICETRE,LE KREMLIN-BICETRE,94043,94043,IS,IS,2022-11-16,13:10:00,2022-11-16,13:20:00,10.0,WORK,PURCHASE,WALKING,WALKING,,,,,419.71956497
9868,9868,46_0949-mercredi-44881-3,46_0949,Wednesday,2022-11-16,Normal,3,Internal,LE KREMLIN-BICETRE,LE KREMLIN-BICETRE,94043,94043,IS,IS,2022-11-16,13:50:00,2022-11-16,14:00:00,10.0,PURCHASE,WORK,WALKING,WALKING,,,,,419.71956497
9869,9869,46_0949-mercredi-44881-4,46_0949,Wednesday,2022-11-16,Normal,4,Internal,LE KREMLIN-BICETRE,PARIS-20E-ARRONDISSEMENT,94043,75120,IS,PARIS,2022-11-16,19:21:00,2022-11-16,20:04:00,43.0,WORK,RETURN_HOME,SUBWAY,SUBWAY,,,,,419.71956497
9870,9870,46_0949-jeudi-44882-1,46_0949,Thursday,2022-11-17,Normal,1,Internal,PARIS-20E-ARRONDISSEMENT,LE KREMLIN-BICETRE,75120,94043,PARIS,IS,2022-11-17,08:30:00,2022-11-17,09:07:00,37.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,421.22311384
9871,9871,46_0949-jeudi-44882-2,46_0949,Thursday,2022-11-17,Normal,2,Internal,LE KREMLIN-BICETRE,PARIS-11E-ARRONDISSEMENT,94043,75111,IS,PARIS,2022-11-17,18:10:00,2022-11-17,19:00:00,50.0,WORK,LEISURE,SUBWAY,SUBWAY,,,,,421.22311384
9872,9872,46_0949-jeudi-44882-3,46_0949,Thursday,2022-11-17,Normal,3,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75111,75120,PARIS,PARIS,2022-11-17,21:29:00,2022-11-17,21:57:00,28.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,421.22311384
9873,9873,46_0949-vendredi-44883-1,46_0949,Friday,2022-11-18,Normal,1,Internal,PARIS-20E-ARRONDISSEMENT,LE KREMLIN-BICETRE,75120,94043,PARIS,IS,2022-11-18,08:40:00,2022-11-18,09:14:00,34.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,421.40634044
9874,9874,46_0949-vendredi-44883-2,46_0949,Friday,2022-11-18,Normal,2,Internal,LE KREMLIN-BICETRE,PARIS-1ER-ARRONDISSEMENT,94043,75101,IS,PARIS,2022-11-18,18:15:00,2022-11-18,18:41:00,26.0,WORK,LEISURE,SUBWAY,SUBWAY,,,,,421.40634044
9875,9875,46_0949-vendredi-44883-3,46_0949,Friday,2022-11-18,Normal,3,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75101,75120,PARIS,PARIS,2022-11-18,19:41:00,2022-11-18,20:26:00,45.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,421.40634044
9876,9876,46_0949-samedi-44884-1,46_0949,Saturday,2022-11-19,Normal,1,Internal,PARIS-20E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75120,75110,PARIS,PARIS,2022-11-19,12:50:00,2022-11-19,13:20:00,30.0,DEPART_HOME,LEISURE,SUBWAY,SUBWAY,,,,,441.16873926
9877,9877,46_0949-samedi-44884-2,46_0949,Saturday,2022-11-19,Normal,2,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75110,75110,PARIS,PARIS,2022-11-19,15:10:00,2022-11-19,15:25:00,15.0,LEISURE,LEISURE,SUBWAY,SUBWAY,,,,,441.16873926
9878,9878,46_0949-samedi-44884-3,46_0949,Saturday,2022-11-19,Normal,3,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75110,75111,PARIS,PARIS,2022-11-19,15:30:00,2022-11-19,16:18:00,48.0,LEISURE,LEISURE,WALKING,WALKING,,,,,441.16873926
9879,9879,46_0949-samedi-44884-4,46_0949,Saturday,2022-11-19,Normal,4,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75111,75111,PARIS,PARIS,2022-11-19,17:54:00,2022-11-19,18:28:00,34.0,LEISURE,LEISURE,SUBWAY,SUBWAY,,,,,441.16873926
9880,9880,46_0949-samedi-44884-5,46_0949,Saturday,2022-11-19,Normal,5,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75111,75120,PARIS,PARIS,2022-11-19,20:30:00,2022-11-19,20:41:00,11.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,441.16873926
